schedule,name,aliases,cas_numbers,dea_code,source_url,raw_text,fetched_at
IV,Oxazolam,,,2839,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(45) Oxazolam  2839,2026-04-24T17:24:50+00:00
IV,Paraldehyde,,,2585,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(46) Paraldehyde  2585,2026-04-24T17:24:50+00:00
IV,Petrichloral,,,2591,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(47) Petrichloral  2591,2026-04-24T17:24:50+00:00
IV,Phenobarbital,,,2285,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(48) Phenobarbital  2285,2026-04-24T17:24:50+00:00
IV,Pinazepam,,,2883,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(49) Pinazepam  2883,2026-04-24T17:24:50+00:00
IV,Prazepam,,,2764,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(50) Prazepam  2764,2026-04-24T17:24:50+00:00
IV,Quazepam,,,2881,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(51) Quazepam  2881,2026-04-24T17:24:50+00:00
IV,Remimazolam,,,2846,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(52) Remimazolam  2846,2026-04-24T17:24:50+00:00
IV,Suvorexant,,,2223,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(53) Suvorexant  2223,2026-04-24T17:24:50+00:00
IV,Temazepam,,,2925,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(54) Temazepam  2925,2026-04-24T17:24:50+00:00
IV,Tetrazepam,,,2886,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(55) Tetrazepam  2886,2026-04-24T17:24:50+00:00
IV,Triazolam,,,2887,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(56) Triazolam  2887,2026-04-24T17:24:50+00:00
IV,Zaleplon,,,2781,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(57) Zaleplon  2781,2026-04-24T17:24:50+00:00
IV,Zolpidem,,,2783,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(58) Zolpidem  2783,2026-04-24T17:24:50+00:00
IV,Zopiclone,,,2784,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(59) Zopiclone  2784,2026-04-24T17:24:50+00:00
IV,Zuranolone,,,2420,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(60) Zuranolone  2420,2026-04-24T17:24:50+00:00
IV,Lorcaserin,,,1625,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(1) Lorcaserin  1625,2026-04-24T17:24:50+00:00
IV,Cathine ((+)-norpseudoephedrine),,,1230,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(1) Cathine ((+)-norpseudoephedrine)  1230,2026-04-24T17:24:50+00:00
IV,Diethylpropion,,,1610,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(2) Diethylpropion  1610,2026-04-24T17:24:50+00:00
IV,Fencamfamin,,,1760,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(3) Fencamfamin  1760,2026-04-24T17:24:50+00:00
IV,Fenproporex,,,1575,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(4) Fenproporex  1575,2026-04-24T17:24:50+00:00
IV,Mazindol,,,1605,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(5) Mazindol  1605,2026-04-24T17:24:50+00:00
IV,Mefenorex,,,1580,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(6) Mefenorex  1580,2026-04-24T17:24:50+00:00
IV,Modafinil,,,1680,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(7)Modafinil  1680,2026-04-24T17:24:50+00:00
IV,Pemoline (including organometallic complexes and chelates thereof),,,1530,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(8) Pemoline (including organometallic complexes and chelates thereof)  1530,2026-04-24T17:24:50+00:00
IV,Phentermine,,,1640,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(9) Phentermine  1640,2026-04-24T17:24:50+00:00
IV,Pipradrol,,,1750,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(10) Pipradrol  1750,2026-04-24T17:24:50+00:00
IV,Serdexmethylphenidate,,,1729,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(11) Serdexmethylphenidate  1729,2026-04-24T17:24:50+00:00
IV,Sibutramine,,,1675,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(12) Sibutramine  1675,2026-04-24T17:24:50+00:00
IV,"Solriamfetol (2-amino-3-phenylpropyl carbamate; benzenepropanol, beta-amino-, carbamate (ester))",,,1650,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,"(13) Solriamfetol (2-amino-3-phenylpropyl carbamate; benzenepropanol, beta-amino-, carbamate (ester))  1650",2026-04-24T17:24:50+00:00
IV,"SPA ((-)-1-dimethylamino- 1,2-diphenylethane)",,,1635,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,"(14) SPA ((-)-1-dimethylamino- 1,2-diphenylethane)  1635",2026-04-24T17:24:50+00:00
IV,Pentazocine,,,9709,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(1) Pentazocine  9709,2026-04-24T17:24:50+00:00
IV,Butorphanol (including its optical isomers),,,9720,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,(2) Butorphanol (including its optical isomers)  9720,2026-04-24T17:24:50+00:00
IV,"Eluxadoline (5-[[[( 2S )-2-amino-3-[4-aminocarbonyl)-2,6-dimethylphenyl]-1-oxopropyl][( 1S )-1-(4-phenyl-1 H -imidazol-2-yl)ethyl]amino]methyl]-2-methoxybenzoic acid) (including its optical isomers) and its salts, isomers, and salts of isomers (9725)",,,,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.14,"(3) Eluxadoline (5-[[[( 2S )-2-amino-3-[4-aminocarbonyl)-2,6-dimethylphenyl]-1-oxopropyl][( 1S )-1-(4-phenyl-1 H -imidazol-2-yl)ethyl]amino]methyl]-2-methoxybenzoic acid) (including its optical isomers) and its salts, isomers, and salts of isomers (9725).",2026-04-24T17:24:50+00:00
V,Pyrovalerone,,,1485,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(1) Pyrovalerone  1485.,2026-04-24T17:24:50+00:00
V,[Reserved],,,,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(2) [Reserved],2026-04-24T17:24:50+00:00
V,Brivaracetam ((2S)-2-[(4R)-2-oxo-4-propylpyrrolidin-1-yl] butanamide) (also referred to as BRV; UCB-34714; Briviact) (including its salts),,,2710,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(1) Brivaracetam ((2S)-2-[(4R)-2-oxo-4-propylpyrrolidin-1-yl] butanamide) (also referred to as BRV; UCB-34714; Briviact) (including its salts)  2710,2026-04-24T17:24:50+00:00
V,"Cenobamate ([(1R)-1-(2-chlorophenyl)-2-(tetrazol-2-yl)ethyl] carbamate; 2 H -tetrazole-2-ethanol, alpha-(2-chlorophenyl)-, carbamate (ester), (alpha R )-; carbamic acid ( R )-(+)-1-(2-chlorophenyl)-2-(2 H -tetrazol-2-yl)ethyl ester)",,,2720,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,"(2) Cenobamate ([(1R)-1-(2-chlorophenyl)-2-(tetrazol-2-yl)ethyl] carbamate; 2 H -tetrazole-2-ethanol, alpha-(2-chlorophenyl)-, carbamate (ester), (alpha R )-; carbamic acid ( R )-(+)-1-(2-chlorophenyl)-2-(2 H -tetrazol-2-yl)ethyl ester)  2720",2026-04-24T17:24:50+00:00
V,Ezogabine [N-[2-amino-4-(4-fluorobenzylamino)-phenyl]-carbamic acid ethyl ester],,,2779,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(3) Ezogabine [N-[2-amino-4-(4-fluorobenzylamino)-phenyl]-carbamic acid ethyl ester]  2779,2026-04-24T17:24:50+00:00
V,Ganaxolone (3Î±-hydroxy-3Î²-methyl-5Î±-pregnan-20-one),,,2401,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(4) Ganaxolone (3Î±-hydroxy-3Î²-methyl-5Î±-pregnan-20-one)  2401,2026-04-24T17:24:50+00:00
V,Lacosamide [( R )-2-acetoamido- N -benzyl-3-methoxy-propionamide],,,2746,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(5) Lacosamide [( R )-2-acetoamido- N -benzyl-3-methoxy-propionamide]  2746,2026-04-24T17:24:50+00:00
V,"Lasmiditan [2,4,6-trifluoro- N -(6-(1-methylpiperidine-4-carbonyl)pyridine-2-yl-benzamide]",,,2790,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,"(6) Lasmiditan [2,4,6-trifluoro- N -(6-(1-methylpiperidine-4-carbonyl)pyridine-2-yl-benzamide]  2790",2026-04-24T17:24:50+00:00
V,Pregabalin [(S)-3-(aminomethyl)-5-methylhexanoic acid],,,2782,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.15,(7) Pregabalin [(S)-3-(aminomethyl)-5-methylhexanoic acid]  2782,2026-04-24T17:24:50+00:00
I,(1-((1-Methylpiperidin-2-yl)methyl)-1H-indol-3-yl)(naphthalen-1-yl)methanone,(AM–1220),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(1-((1-Methylpiperidin-2-yl)methyl)-1H-indol-3- 7000 I N yl)(naphthalen-1-yl)methanone (AM–1220),2026-04-24T17:24:50+00:00
I,"(1-(4-Fluorobenzyl)-1H-indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone",FUB-144,,7014,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"(1-(4-Fluorobenzyl)-1H-indol-3-yl)(2,2,3,3- 7014 I N FUB-144 tetramethylcyclopropyl)methanone",2026-04-24T17:24:50+00:00
I,(1-(5-Fluoropentyl)-1H-indol-3-yl)(4-methylnaphthalen-1-yl)methanone,(MAM–2201),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(1-(5-Fluoropentyl)-1H-indol-3-yl)(4-methylnaphthalen- 7000 I N 1-yl)methanone (MAM–2201),2026-04-24T17:24:50+00:00
I,(1-Hexyl-5-phenyl-1H-pyrrol-3-yl)(naphthalen-1-yl)methanone,(JWH–147),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(1-Hexyl-5-phenyl-1H-pyrrol-3-yl)(naphthalen-1- 7000 I N yl)methanone (JWH–147),2026-04-24T17:24:50+00:00
I,(2-Iodophenyl)(1-((1-methylpiperidin-2-yl)methyl)-1H-indol-3-yl)methanone,(AM–2233),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(2-Iodophenyl)(1-((1-methylpiperidin-2-yl)methyl)-1H- 7000 I N indol-3-yl)methanone (AM–2233),2026-04-24T17:24:50+00:00
I,(2-Methyl-1-pentyl-1H-indol-3-yl)(naphthalen-1-yl)methanone,(JWH–007),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(2-Methyl-1-pentyl-1H-indol-3-yl)(naphthalen-1- 7000 I N yl)methanone (JWH–007),2026-04-24T17:24:50+00:00
I,(4-Ethylnaphthalen-1-yl)(1-(5-fluoropentyl)-1H-indol-3-yl)methanone,(EAM–2201),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(4-Ethylnaphthalen-1-yl)(1-(5-fluoropentyl)-1H-indol-3- 7000 I N yl)methanone (EAM–2201),2026-04-24T17:24:50+00:00
I,(4-Ethylnaphthalen-1-yl)(1-pentyl-1H-indol-3-yl)methanone,(JWH–210),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(4-Ethylnaphthalen-1-yl)(1-pentyl-1H-indol-3- 7000 I N yl)methanone (JWH–210),2026-04-24T17:24:50+00:00
I,(4-Fluoronaphthalen-1-yl)(1-pentyl-1H-indol-3-yl)methanone,(JWH–412),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(4-Fluoronaphthalen-1-yl)(1-pentyl-1H-indol-3- 7000 I N yl)methanone (JWH–412),2026-04-24T17:24:50+00:00
I,(4-Methoxynaphthalen-1-yl)(2-methyl-1-pentyl-1H-indol-3-yl)methanone,(JWH–098),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(4-Methoxynaphthalen-1-yl)(2-methyl-1-pentyl-1H-indol- 7000 I N 3-yl)methanone (JWH–098),2026-04-24T17:24:50+00:00
I,(4-Methylnaphthalen-1-yl)(1-(2-morpholinoethyl)-1H-indol-3-yl)methanone,(JWH–193),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(4-Methylnaphthalen-1-yl)(1-(2-morpholinoethyl)-1H- 7000 I N indol-3-yl)methanone (JWH–193),2026-04-24T17:24:50+00:00
I,(5-(2-Fluorophenyl)-1-pentyl-1H-pyrrol-3-yl)(naphthalen-1-yl)methanone,(JWH–307),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,(5-(2-Fluorophenyl)-1-pentyl-1H-pyrrol-3-yl)(naphthalen- 7000 I N 1-yl)methanone (JWH–307),2026-04-24T17:24:50+00:00
I,"(5-Methyl-3-(morpholinomethyl)-2,3-dihydro-[1,4]oxazino[2,3,4-hi]indol-6-yl)(naphthalen-1-","yl)methanone (WIN 55,212–2)",,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"(5-Methyl-3-(morpholinomethyl)-2,3-dihydro- 7000 I N [1,4]oxazino[2,3,4-hi]indol-6-yl)(naphthalen-1- yl)methanone (WIN 55,212–2)",2026-04-24T17:24:50+00:00
I,"1-(1,3-Benzodioxol-5-yl)-2-(dimethylamino)pentan-1-one","Dipentylone; N,N-dimethylpentylone",,7552,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"1-(1,3-Benzodioxol-5-yl)-2-(dimethylamino)pentan-1- 7552 I N Dipentylone; N,N-dimethylpentylone one",2026-04-24T17:24:50+00:00
I,1-(1-Phenylcyclohexyl)pyrrolidine,PCPy; PHP; rolicyclidine,,7458,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,1-(1-Phenylcyclohexyl)pyrrolidine 7458 I N PCPy; PHP; rolicyclidine,2026-04-24T17:24:50+00:00
I,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,PEPAP; synthetic heroin,,9663,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine 9663 I Y PEPAP; synthetic heroin,2026-04-24T17:24:50+00:00
I,1-(5-Fluoropentyl)-N-(2-phenylpropan-2-yl)-1H-indazole-3-carboxamide,5F-CUMYL-PINACA; SGT-25,,7083,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,1-(5-Fluoropentyl)-N-(2-phenylpropan-2-yl)-1H-indazole- 7083 I N 5F-CUMYL-PINACA; SGT-25 3-carboxamide,2026-04-24T17:24:50+00:00
I,1-[1-(2-Thienyl)cyclohexyl]piperidine,TCP; tenocyclidine,,7470,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,1-[1-(2-Thienyl)cyclohexyl]piperidine 7470 I N TCP; tenocyclidine,2026-04-24T17:24:50+00:00
I,1-Methyl-4-phenyl-4-propionoxypiperidine,MPPP; synthetic heroin,,9661,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,1-Methyl-4-phenyl-4-propionoxypiperidine 9661 I Y MPPP; synthetic heroin,2026-04-24T17:24:50+00:00
I,"2-(2-((2,3-Dihydrobenzofuran-5-yl)methyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine",Ethyleneoxynitazene,,9770,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2-((2,3-Dihydrobenzofuran-5-yl)methyl)-5-nitro-1H- 9770 I Y Ethyleneoxynitazene benzimidazol-1-yl)-N,N-diethylethan-1-amine",2026-04-24T17:24:50+00:00
I,"2-(2-(4-Ethoxybenzyl)-5-methyl-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine",5-Methyl etodesnitazene,,9767,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2-(4-Ethoxybenzyl)-5-methyl-1H-benzimidazol-1-yl)- 9767 I Y 5-Methyl etodesnitazene N,N-diethylethan-1-amine",2026-04-24T17:24:50+00:00
I,"2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-dimethylethan-1-amine","N,N-Dimethylamino etonitazene",,9771,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)- 9771 I Y N,N-Dimethylamino etonitazene N,N-dimethylethan-1-amine",2026-04-24T17:24:50+00:00
I,2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N-ethylethan-1-amine,"N-Desethyl etonitazene Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - by CSA Schedule 08-Apr-26 Page 1 of 22 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",,9768,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N- 9768 I Y N-Desethyl etonitazene ethylethan-1-amine Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - by CSA Schedule 08-Apr-26 Page 1 of 22 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
I,"2-(2-(Benzodioxol-5-ylmethyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine","Methylenedioxynitazene; 3′,4′-Methylenedioxynitazene",,9766,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2-(Benzodioxol-5-ylmethyl)-5-nitro-1H-benzimidazol- 9766 I Y Methylenedioxynitazene; 3′,4′-Methylenedioxynitazene 1-yl)-N,N-diethylethan-1-amine",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-(n)-propylphenyl) ethanamine (2C-P)",2C-P,,7524,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2,5-Dimethoxy-4-(n)-propylphenyl) ethanamine (2C- 7524 I N 2C-P P)",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-ethylphenyl) ethanamine (2C-E)","2C-E (Positional Isomer: 2,5-Dimethoxy-3,4- dimethylphenethylamine (2C-G))",,7509,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2,5-Dimethoxy-4-ethylphenyl) ethanamine (2C-E) 7509 I N 2C-E (Positional Isomer: 2,5-Dimethoxy-3,4- dimethylphenethylamine (2C-G))",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-methylphenyl) ethanamine (2C-D)",2C-D,,7508,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2,5-Dimethoxy-4-methylphenyl) ethanamine (2C-D) 7508 I N 2C-D",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxy-4-nitro-phenyl) ethanamine (2C-N)",2C-N,,7521,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2,5-Dimethoxy-4-nitro-phenyl) ethanamine (2C-N) 7521 I N 2C-N",2026-04-24T17:24:50+00:00
I,"2-(2,5-Dimethoxyphenyl) ethanamine (2C-H)",2C-H,,7517,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(2,5-Dimethoxyphenyl) ethanamine (2C-H) 7517 I N 2C-H",2026-04-24T17:24:50+00:00
I,2-(3-Hydroxycyclohexyl)-5-(2-methyldecan-2-yl)phenol,"(CP–47,497 C9 homolog)",,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(3-Hydroxycyclohexyl)-5-(2-methyldecan-2-yl)phenol 7000 I N (CP–47,497 C9 homolog)",2026-04-24T17:24:50+00:00
I,2-(3-Hydroxycyclohexyl)-5-(2-methylheptan-2-yl)phenol,"(CP–47,497 C6 homolog)",,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(3-Hydroxycyclohexyl)-5-(2-methylheptan-2-yl)phenol 7000 I N (CP–47,497 C6 homolog)",2026-04-24T17:24:50+00:00
I,2-(3-Methoxyphenyl)-1-(1-pentyl-1H-indol-3-yl)ethan-1-one,(JWH–302),,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,2-(3-Methoxyphenyl)-1-(1-pentyl-1H-indol-3-yl)ethan-1- 7000 I N one (JWH–302),2026-04-24T17:24:50+00:00
I,"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)",25B-NBOMe; 2C-B-NBOMe; 25B; Cimbi-36 ethanamine (25B-NBOMe),,7536,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7536 I N 25B-NBOMe; 2C-B-NBOMe; 25B; Cimbi-36 ethanamine (25B-NBOMe)",2026-04-24T17:24:50+00:00
I,"2-(4-Chloro-2,5-dimethoxyphenyl) ethanamine (2C-C)",2C-C,,7519,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Chloro-2,5-dimethoxyphenyl) ethanamine (2C-C) 7519 I N 2C-C",2026-04-24T17:24:50+00:00
I,"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)",25C-NBOMe; 2C-C-NBOMe; 25C; Cimbi-82 ethanamine (25C-NBOMe),,7537,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7537 I N 25C-NBOMe; 2C-C-NBOMe; 25C; Cimbi-82 ethanamine (25C-NBOMe)",2026-04-24T17:24:50+00:00
I,"2-(4-Ethylthio-2,5-dimethoxyphenyl) ethanamine (2C-T-2)",2C-T-2,,7385,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Ethylthio-2,5-dimethoxyphenyl) ethanamine (2C-T- 7385 I N 2C-T-2 2)",2026-04-24T17:24:50+00:00
I,"2-(4-Iodo-2,5-dimethoxyphenyl) ethanamine (2C-I)",2C-I,,7518,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Iodo-2,5-dimethoxyphenyl) ethanamine (2C-I) 7518 I N 2C-I",2026-04-24T17:24:50+00:00
I,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)","25I-NBOMe, 2C-I-NBOMe, 25I, Cimbi-5 ethanamine (25I-NBOMe)",,7538,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7538 I N 25I-NBOMe, 2C-I-NBOMe, 25I, Cimbi-5 ethanamine (25I-NBOMe)",2026-04-24T17:24:50+00:00
I,2-(4-Isopropoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole,N-Pyrrolidino isotonitazene,,9772,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,2-(4-Isopropoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1- 9772 I Y N-Pyrrolidino isotonitazene yl)ethyl)-1H-benzimidazole,2026-04-24T17:24:50+00:00
I,"2-(4-Isopropylthio)-2,5-dimethoxyphenyl) ethanamine","2C-T-4 (2C-T-4) (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",,7532,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(4-Isopropylthio)-2,5-dimethoxyphenyl) ethanamine 7532 I N 2C-T-4 (2C-T-4) (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",2026-04-24T17:24:50+00:00
I,2-(4-Methoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole,Metonitazepyne (N-pyrrolidino metonitazene),,9762,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,2-(4-Methoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)- 9762 I Y Metonitazepyne 1H-benzimidazole (N-pyrrolidino metonitazene),2026-04-24T17:24:50+00:00
I,2-(5-Hydroxy-2-(3-hydroxypropyl)cyclohexyl)-5-(2-methyloctan-2-yl)phenol,"(CP–55,940)",,7000,https://www.deadiversion.usdoj.gov/schedules/orangebook/e_cs_sched.pdf,"2-(5-Hydroxy-2-(3-hydroxypropyl)cyclohexyl)-5-(2- 7000 I N methyloctan-2-yl)phenol (CP–55,940)",2026-04-24T17:24:50+00:00
