name,dea_code,schedule,narcotic,other_names,source,source_url,raw_text,fetched_at
"1-Androstenedione (5α-androst-1-en-3,17-dione)",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"1-Androstenedione (5α-androst-1-en-3,17-dione) 4000 III N",2026-04-24T17:24:50+00:00
1-Methyl-4-phenyl-4-propionoxypiperidine,9661,I,Y,MPPP; synthetic heroin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,1-Methyl-4-phenyl-4-propionoxypiperidine 9661 I Y MPPP; synthetic heroin,2026-04-24T17:24:50+00:00
1-Phenylcyclohexylamine,7460,II,N,PCP precursor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,1-Phenylcyclohexylamine 7460 II N PCP precursor,2026-04-24T17:24:50+00:00
1-Piperidinocyclohexanecarbonitrile,8603,II,N,PCC; PCP precursor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,1-Piperidinocyclohexanecarbonitrile 8603 II N PCC; PCP precursor,2026-04-24T17:24:50+00:00
"2-(2-((2,3-Dihydrobenzofuran-5-yl)methyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine",9770,I,Y,Ethyleneoxynitazene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2-((2,3-Dihydrobenzofuran-5-yl)methyl)-5-nitro-1H- 9770 I Y Ethyleneoxynitazene benzimidazol-1-yl)-N,N-diethylethan-1-amine",2026-04-24T17:24:50+00:00
"2-(2-(4-Ethoxybenzyl)-5-methyl-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine",9767,I,Y,5-Methyl etodesnitazene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2-(4-Ethoxybenzyl)-5-methyl-1H-benzimidazol-1-yl)- 9767 I Y 5-Methyl etodesnitazene N,N-diethylethan-1-amine",2026-04-24T17:24:50+00:00
"2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-dimethylethan-1-amine",9771,I,Y,"N,N-Dimethylamino etonitazene",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)- 9771 I Y N,N-Dimethylamino etonitazene N,N-dimethylethan-1-amine",2026-04-24T17:24:50+00:00
2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N-ethylethan-1-amine,9768,I,Y,N-Desethyl etonitazene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-(2-(4-Ethoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)-N- 9768 I Y N-Desethyl etonitazene ethylethan-1-amine,2026-04-24T17:24:50+00:00
"2-(2-(Benzodioxol-5-ylmethyl)-5-nitro-1H-benzimidazol-1-yl)-N,N-diethylethan-1-amine",9766,I,Y,"Methylenedioxynitazene; 3′,4′- Methylenedioxynitazene",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2-(Benzodioxol-5-ylmethyl)-5-nitro-1H-benzimidazol- 9766 I Y Methylenedioxynitazene; 3′,4′- 1-yl)-N,N-diethylethan-1-amine Methylenedioxynitazene",2026-04-24T17:24:50+00:00
"2-(2,5-Dimethoxy-4-(n)-propylphenyl) ethanamine (2C-P)",7524,I,N,2C-P,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2,5-Dimethoxy-4-(n)-propylphenyl) ethanamine (2C- 7524 I N 2C-P P)",2026-04-24T17:24:50+00:00
"2-(2,5-Dimethoxy-4-ethylphenyl) ethanamine (2C-E)",7509,I,N,"2C-E (Positional Isomer: 2,5-Dimethoxy-3,4- dimethylphenethylamine (2C-G)) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 2 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2,5-Dimethoxy-4-ethylphenyl) ethanamine (2C-E) 7509 I N 2C-E (Positional Isomer: 2,5-Dimethoxy-3,4- dimethylphenethylamine (2C-G)) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 2 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"2-(2,5-Dimethoxy-4-methylphenyl) ethanamine (2C-D)",7508,I,N,2C-D,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2,5-Dimethoxy-4-methylphenyl) ethanamine (2C-D) 7508 I N 2C-D",2026-04-24T17:24:50+00:00
"2-(2,5-Dimethoxy-4-nitro-phenyl) ethanamine (2C-N)",7521,I,N,2C-N,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2,5-Dimethoxy-4-nitro-phenyl) ethanamine (2C-N) 7521 I N 2C-N",2026-04-24T17:24:50+00:00
"2-(2,5-Dimethoxyphenyl) ethanamine (2C-H)",7517,I,N,2C-H,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(2,5-Dimethoxyphenyl) ethanamine (2C-H) 7517 I N 2C-H",2026-04-24T17:24:50+00:00
2-(3-Hydroxycyclohexyl)-5-(2-methyldecan-2-yl)phenol,7000,I,N,"(CP–47,497 C9 homolog)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(3-Hydroxycyclohexyl)-5-(2-methyldecan-2-yl)phenol 7000 I N (CP–47,497 C9 homolog)",2026-04-24T17:24:50+00:00
2-(3-Hydroxycyclohexyl)-5-(2-methylheptan-2-yl)phenol,7000,I,N,"(CP–47,497 C6 homolog)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(3-Hydroxycyclohexyl)-5-(2-methylheptan-2-yl)phenol 7000 I N (CP–47,497 C6 homolog)",2026-04-24T17:24:50+00:00
2-(3-Methoxyphenyl)-1-(1-pentyl-1H-indol-3-yl)ethan-1-one,7000,I,N,(JWH–302),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-(3-Methoxyphenyl)-1-(1-pentyl-1H-indol-3-yl)ethan-1- 7000 I N one (JWH–302),2026-04-24T17:24:50+00:00
"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)",7536,I,N,25B-NBOMe; 2C-B-NBOMe; 25B; Cimbi-36 ethanamine (25B-NBOMe),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Bromo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7536 I N 25B-NBOMe; 2C-B-NBOMe; 25B; Cimbi-36 ethanamine (25B-NBOMe)",2026-04-24T17:24:50+00:00
"2-(4-Chloro-2,5-dimethoxyphenyl) ethanamine (2C-C)",7519,I,N,2C-C,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Chloro-2,5-dimethoxyphenyl) ethanamine (2C-C) 7519 I N 2C-C",2026-04-24T17:24:50+00:00
"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)",7537,I,N,25C-NBOMe; 2C-C-NBOMe; 25C; Cimbi-82 ethanamine (25C-NBOMe),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Chloro-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7537 I N 25C-NBOMe; 2C-C-NBOMe; 25C; Cimbi-82 ethanamine (25C-NBOMe)",2026-04-24T17:24:50+00:00
"2-(4-Ethylthio-2,5-dimethoxyphenyl) ethanamine (2C-T-2)",7385,I,N,2C-T-2,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Ethylthio-2,5-dimethoxyphenyl) ethanamine (2C-T- 7385 I N 2C-T-2 2)",2026-04-24T17:24:50+00:00
"2-(4-Iodo-2,5-dimethoxyphenyl) ethanamine (2C-I)",7518,I,N,2C-I,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Iodo-2,5-dimethoxyphenyl) ethanamine (2C-I) 7518 I N 2C-I",2026-04-24T17:24:50+00:00
"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl)",7538,I,N,"25I-NBOMe, 2C-I-NBOMe, 25I, Cimbi-5 ethanamine (25I-NBOMe)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-(2-methoxybenzyl) 7538 I N 25I-NBOMe, 2C-I-NBOMe, 25I, Cimbi-5 ethanamine (25I-NBOMe)",2026-04-24T17:24:50+00:00
2-(4-Isopropoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole,9772,I,Y,N-Pyrrolidino isotonitazene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-(4-Isopropoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1- 9772 I Y N-Pyrrolidino isotonitazene yl)ethyl)-1H-benzimidazole,2026-04-24T17:24:50+00:00
"2-(4-Isopropylthio)-2,5-dimethoxyphenyl) ethanamine",7532,I,N,"2C-T-4 (2C-T-4) (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(4-Isopropylthio)-2,5-dimethoxyphenyl) ethanamine 7532 I N 2C-T-4 (2C-T-4) (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",2026-04-24T17:24:50+00:00
2-(4-Methoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)-1H-benzimidazole,9762,I,Y,Metonitazepyne (N-pyrrolidino metonitazene),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-(4-Methoxybenzyl)-5-nitro-1-(2-(pyrrolidin-1-yl)ethyl)- 9762 I Y Metonitazepyne 1H-benzimidazole (N-pyrrolidino metonitazene),2026-04-24T17:24:50+00:00
2-(5-Hydroxy-2-(3-hydroxypropyl)cyclohexyl)-5-(2-methyloctan-2-yl)phenol,7000,I,N,"(CP–55,940)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2-(5-Hydroxy-2-(3-hydroxypropyl)cyclohexyl)-5-(2- 7000 I N methyloctan-2-yl)phenol (CP–55,940)",2026-04-24T17:24:50+00:00
2-(Ethylamino)-2-(3-methoxyphenyl)cyclohexan-1-one,7286,I,N,MXE; methoxetamine (methoxetamine),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-(Ethylamino)-2-(3-methoxyphenyl)cyclohexan-1-one 7286 I N MXE; methoxetamine (methoxetamine),2026-04-24T17:24:50+00:00
"2,5-Dimethoxy-4-(n)-propylthiophenethylamine (2C-T-7)",7348,I,N,"2C-T-7 (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2,5-Dimethoxy-4-(n)-propylthiophenethylamine (2C-T- 7348 I N 2C-T-7 7) (Positional Isomer: 2,5-Dimethoxy-4- ethylthioamphetamine (Aleph-2))",2026-04-24T17:24:50+00:00
"2,5-Dimethoxy-4-ethylamphetamine",7399,I,N,"DOET (Positional Isomer: 1-(2,5-dimethoxy-4- methylphenyl)butan-2-amine)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2,5-Dimethoxy-4-ethylamphetamine 7399 I N DOET (Positional Isomer: 1-(2,5-dimethoxy-4- methylphenyl)butan-2-amine)",2026-04-24T17:24:50+00:00
"2,5-Dimethoxyamphetamine",7396,I,N,"DMA; 2,5-DMA",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2,5-Dimethoxyamphetamine 7396 I N DMA; 2,5-DMA",2026-04-24T17:24:50+00:00
"2',5'-Dimethoxyfentanyl (N-(1-(2,5-dimethoxyphenethyl)piperidin-4-yl)-N-",9861,I,Y,phenylpropionamide),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2',5'-Dimethoxyfentanyl (N-(1-(2,5- 9861 I Y dimethoxyphenethyl)piperidin-4-yl)-N- phenylpropionamide)",2026-04-24T17:24:50+00:00
2'-Fluoro ortho-fluorofentanyl (N-(1-(2-fluorophenethyl)piperidin-4-yl)-N-(2-,9855,I,Y,"fluorophenyl)propionamide; also known as 2'-fluoro 2- fluorofentanyl) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 3 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2'-Fluoro ortho-fluorofentanyl (N-(1-(2- 9855 I Y fluorophenethyl)piperidin-4-yl)-N-(2- fluorophenyl)propionamide; also known as 2'-fluoro 2- fluorofentanyl) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 3 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
2-Methoxy-N-(1-phenethylpiperidin-4-yl)-N-phenylacetamide,9825,I,Y,Methoxyacetyl fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-Methoxy-N-(1-phenethylpiperidin-4-yl)-N- 9825 I Y Methoxyacetyl fentanyl phenylacetamide,2026-04-24T17:24:50+00:00
2-Methyl AP-237 (1-(2-methyl-4-(3-phenylprop-2-en-1-yl)piperazin-1-yl)butan-1-one),9664,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,2-Methyl AP-237 (1-(2-methyl-4-(3-phenylprop-2-en-1- 9664 I Y yl)piperazin-1-yl)butan-1-one),2026-04-24T17:24:50+00:00
"2α,17α-Dimethyl-17β-hydroxy-5β-androstan-3-one",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2α,17α-Dimethyl-17β-hydroxy-5β-androstan-3-one 4000 III N",2026-04-24T17:24:50+00:00
"2α,3α-Epithio-17α-methyl-5α-androstan-17β-ol",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"2α,3α-Epithio-17α-methyl-5α-androstan-17β-ol 4000 III N",2026-04-24T17:24:50+00:00
3-((4-Methylnaphthalen-1-yl)methyl)-1-pentyl-1H-indole,7000,I,N,(JWH–184),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-((4-Methylnaphthalen-1-yl)methyl)-1-pentyl-1H-indole 7000 I N (JWH–184),2026-04-24T17:24:50+00:00
"3,4,5-Trimethoxyamphetamine",7390,I,N,"TMA (Positional Isomers: 2,4,5-Trimethoxy-amphetamine (TMA-5), 2,4,6-Trimethoxy-amphetamine (TMA-6), Escaline)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3,4,5-Trimethoxyamphetamine 7390 I N TMA (Positional Isomers: 2,4,5-Trimethoxy-amphetamine (TMA-5), 2,4,6-Trimethoxy-amphetamine (TMA-6), Escaline)",2026-04-24T17:24:50+00:00
"3,4-Methylenedioxyamphetamine",7400,I,N,MDA; Love Drug,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3,4-Methylenedioxyamphetamine 7400 I N MDA; Love Drug",2026-04-24T17:24:50+00:00
"3,4-Methylenedioxymethamphetamine",7405,I,N,MDMA; Ecstasy; XTC,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3,4-Methylenedioxymethamphetamine 7405 I N MDMA; Ecstasy; XTC",2026-04-24T17:24:50+00:00
"3,4-Methylenedioxy-N-ethylamphetamine",7404,I,N,N-Ethyl MDA; MDE; MDEA (Positional Isomer: MBDB),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3,4-Methylenedioxy-N-ethylamphetamine 7404 I N N-Ethyl MDA; MDE; MDEA (Positional Isomer: MBDB)",2026-04-24T17:24:50+00:00
3-Fluoro-N-methylcathinone (3-FMC),1233,I,N,1-(3-Fluorophenyl)-2-(methylamino)propan-1-one (Positional Isomer: 2-FMC),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-Fluoro-N-methylcathinone (3-FMC) 1233 I N 1-(3-Fluorophenyl)-2-(methylamino)propan-1-one (Positional Isomer: 2-FMC),2026-04-24T17:24:50+00:00
3-Furanyl fentanyl (N-(1-phenethylpiperidin-4-yl)-N-phenylfuran-3-carboxamide),9860,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-Furanyl fentanyl (N-(1-phenethylpiperidin-4-yl)-N- 9860 I Y phenylfuran-3-carboxamide),2026-04-24T17:24:50+00:00
3-Methylfentanyl,9813,I,Y,China White; fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-Methylfentanyl 9813 I Y China White; fentanyl,2026-04-24T17:24:50+00:00
3-Methylmethcathinone (2-(methylamino)-1-(3-methylphenyl)propan-1-one),1259,I,N,3-MMC; 3-methylmethcathinone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-Methylmethcathinone (2-(methylamino)-1-(3- 1259 I N 3-MMC; 3-methylmethcathinone methylphenyl)propan-1-one),2026-04-24T17:24:50+00:00
3-Methylthiofentanyl,9833,I,Y,China White; fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,3-Methylthiofentanyl 9833 I Y China White; fentanyl,2026-04-24T17:24:50+00:00
"3α,17β-Dihydroxy-5α-androstane",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3α,17β-Dihydroxy-5α-androstane 4000 III N",2026-04-24T17:24:50+00:00
"3β,17β-Dihydroxy-5α-androstane",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3β,17β-Dihydroxy-5α-androstane 4000 III N",2026-04-24T17:24:50+00:00
"3β-Hydroxy-estra-4,9,11-trien-17-one",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"3β-Hydroxy-estra-4,9,11-trien-17-one 4000 III N",2026-04-24T17:24:50+00:00
"4,4′-Dimethylaminorex (4,4′-DMAR; 4,5-dihydro-4-methyl-5-(4-methylphenyl)-2-oxazolamine;",1595,I,N,"4-methyl-5- (4-methylphenyl)-4,5-dihydro-1,3-oxazol-2-amine)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4,4′-Dimethylaminorex (4,4′-DMAR; 4,5-dihydro-4- 1595 I N methyl-5-(4-methylphenyl)-2-oxazolamine; 4-methyl-5- (4-methylphenyl)-4,5-dihydro-1,3-oxazol-2-amine)",2026-04-24T17:24:50+00:00
4´-Methyl-alpha-pyrrolidinohexiophenone (MPHP),7446,I,N,MPHP; 4'-methyl-alpha-pyrrolidinohexanophenone; 1- (4-methylphenyl)-2-(pyrrolidin-1-yl)hexan-1-one,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4´-Methyl-alpha-pyrrolidinohexiophenone (MPHP) 7446 I N MPHP; 4'-methyl-alpha-pyrrolidinohexanophenone; 1- (4-methylphenyl)-2-(pyrrolidin-1-yl)hexan-1-one,2026-04-24T17:24:50+00:00
"4-Androstenediol (3β,17β-dihydroxy-androst-4-ene)",4000,III,N,4-AD,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Androstenediol (3β,17β-dihydroxy-androst-4-ene) 4000 III N 4-AD",2026-04-24T17:24:50+00:00
"4-Androstenedione (androst-4-en-3,17-dione)",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Androstenedione (androst-4-en-3,17-dione) 4000 III N",2026-04-24T17:24:50+00:00
4-Anilino-N-phenethyl-4-piperidine (ANPP),8333,II,N,ANPP; despropionyl fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4-Anilino-N-phenethyl-4-piperidine (ANPP) 8333 II N ANPP; despropionyl fentanyl,2026-04-24T17:24:50+00:00
"4-Bromo-2,5-dimethoxyamphetamine",7391,I,N,DOB; 4-bromo-DMA,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Bromo-2,5-dimethoxyamphetamine 7391 I N DOB; 4-bromo-DMA",2026-04-24T17:24:50+00:00
"4-Bromo-2,5-dimethoxyphenethylamine",7392,I,N,"2C-B; Nexus; has been sold as Ecstasy, i.e. MDMA",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Bromo-2,5-dimethoxyphenethylamine 7392 I N 2C-B; Nexus; has been sold as Ecstasy, i.e. MDMA",2026-04-24T17:24:50+00:00
4-Chloro-17α-methyl-17β-hydroxy-androst-4-en-3-one,4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4-Chloro-17α-methyl-17β-hydroxy-androst-4-en-3-one 4000 III N,2026-04-24T17:24:50+00:00
"4-Chloro-17α-methyl-17β-hydroxy-androst-4-ene-3,11-dione",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Chloro-17α-methyl-17β-hydroxy-androst-4-ene-3,11- 4000 III N dione",2026-04-24T17:24:50+00:00
"4-Chloro-17α-methyl-androst-4-ene-3β,17β-diol",4000,III,N,"Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 4 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Chloro-17α-methyl-androst-4-ene-3β,17β-diol 4000 III N Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 4 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"4-Chloro-17α-methyl-androsta-1,4-diene-3,17β-diol",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"4-Chloro-17α-methyl-androsta-1,4-diene-3,17β-diol 4000 III N",2026-04-24T17:24:50+00:00
4'-Chloro-alpha-pyrrolidinovalerophenone (4-chloro-α-PVP),7443,I,N,4-Chloro-α-PVP; 4'-chloro-α- pyrrolidinopentiophenone; 1-(4-chlorophenyl)-2- (pyrrolidin-1-yl)pentan-1-one,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4'-Chloro-alpha-pyrrolidinovalerophenone (4-chloro-α- 7443 I N 4-Chloro-α-PVP; 4'-chloro-α- PVP) pyrrolidinopentiophenone; 1-(4-chlorophenyl)-2- (pyrrolidin-1-yl)pentan-1-one,2026-04-24T17:24:50+00:00
4-Chloromethcathinone,1239,I,N,4-CMC; 1-(4-chlorophenyl)-2-(methylamino)propan-1- one,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4-Chloromethcathinone 1239 I N 4-CMC; 1-(4-chlorophenyl)-2-(methylamino)propan-1- one,2026-04-24T17:24:50+00:00
4-CN-CUMYL-BUTINACA (1-(4-cyanobutyl)-N-(2-phenylpropan-2-yl)-1,7089,I,N,4-Cyano-CUMYL-BUTINACA; 4-CN-CUMYL H-indazole-3-carboxamide) BINACA; CUMYL-4CN-BINACA; SGT-78,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,4-CN-CUMYL-BUTINACA (1-(4-cyanobutyl)-N-(2- 7089 I N 4-Cyano-CUMYL-BUTINACA; 4-CN-CUMYL phenylpropan-2-yl)-1 H-indazole-3-carboxamide) BINACA; CUMYL-4CN-BINACA; SGT-78,2026-04-24T17:24:50+00:00
